Country Code,IncomeGroup,Country Name,year,GDP,IC.BUS.NREG,IC.REG.PROC,IC.REG.DURS,GDP_growth
KOR,High income,"Korea, Rep.",2007,1172614086539.86,53227,10,17,5.79954841503216
KOR,High income,"Korea, Rep.",2008,1047339010225.25,50505,10,17,3.01298487281167
KOR,High income,"Korea, Rep.",2009,943941876218.743,56337,8,14,0.792698989518186
KOR,High income,"Korea, Rep.",2010,1144066965324.49,60312,8,14,6.80482491783671
KOR,High income,"Korea, Rep.",2011,1253223044718.99,65110,6,9,3.68566778212526
KOR,High income,"Korea, Rep.",2012,1278427634342.59,74162,4,8,2.40253099246186
KOR,High income,"Korea, Rep.",2013,1370795199976.18,75574,4,8,3.16470863647184
KOR,High income,"Korea, Rep.",2014,1484318219633.63,84697,4,8,3.2024537945736
KOR,High income,"Korea, Rep.",2015,1465773245547.15,93768,4,8,2.80910326824133
KOR,High income,"Korea, Rep.",2016,1500111596236.37,96155,3,8,2.94688171508626
KWT,High income,Kuwait,2006,101548931771.192,3289,13,35.4,7.5147730002402104
KWT,High income,Kuwait,2007,114639690358.902,3408,13,35.4,5.99157551059318
KWT,High income,Kuwait,2008,147395089285.714,2391,13,35.4,2.47975694278544
KWT,High income,Kuwait,2009,105963168867.269,850,13,35.4,-7.07605643073413
KWT,High income,Kuwait,2010,115419399860.433,887,13,35.4,-2.37026412020435
KWT,High income,Kuwait,2011,154068115942.029,967,12,32.4,9.6284069747757
KWT,High income,Kuwait,2012,174070382279.385,1080,12,32.4,6.62581830014173
KWT,High income,Kuwait,2013,174161142454.161,1373,12,32.4,1.14930043706521
KWT,High income,Kuwait,2014,162631412508.784,1903,12,31.4,0.500876982158658
KWT,High income,Kuwait,2015,114567298105.683,3449,12,31.4,0.593019617221231
KWT,High income,Kuwait,2016,109419728566.7,5370,12,61.4,2.92586822591576
KWT,High income,Kuwait,2017,120707435542.367,9679,9,38.4,-4.71210620851997
KWT,High income,Kuwait,2018,138182400493.585,18157,7,35.4,2.43398126829418
KWT,High income,Kuwait,2019,136196760180.976,21926,5,19.4,-0.551959287835274
LTU,High income,Lithuania,2006,30183575103.5262,5307,7,26,7.41412133545715
LTU,High income,Lithuania,2007,39697891351.9431,6578,7,26,11.1074801410501
LTU,High income,Lithuania,2008,47797551587.8823,5432,7,26,2.61442303328732
LTU,High income,Lithuania,2009,37388122046.1496,5399,7,26,-14.8386083735986
LTU,High income,Lithuania,2010,37128694028.243,6522,6,22,1.65124065328366
LTU,High income,Lithuania,2011,43535051482.3869,7799,6,22,6.03900816040344
LTU,High income,Lithuania,2012,42927454291.478,10976,7,19.5,3.8438647490634
LTU,High income,Lithuania,2013,46523420074.4372,8057,6,8.5,3.55007284270485
LTU,High income,Lithuania,2014,48533659592.1728,8481,5,5.5,3.53700987901611
LTU,High income,Lithuania,2015,41435533340.3883,6184,4,5.5,2.02458395469182
LTU,High income,Lithuania,2016,43047309305.7363,6352,4,5.5,2.51882827307178
LTU,High income,Lithuania,2017,47758736931.7801,6578,4,5.5,4.28259695120761
LTU,High income,Lithuania,2018,53751411409.4447,6072,4,5.5,3.99331032795327
LTU,High income,Lithuania,2019,54751510087.7803,5909,4,5.5,4.62510313907674
LUX,High income,Luxembourg,2009,54467289897.5582,3567,5,22,-3.23895402683188
LUX,High income,Luxembourg,2010,56213985987.4168,4397,5,16.5,3.76041359255095
LUX,High income,Luxembourg,2011,61696281326.2453,1919,5,16.5,1.04429869455731
LUX,High income,Luxembourg,2012,59776383527.3602,5127,5,16.5,1.64990202978652
LUX,High income,Luxembourg,2013,65203276466.9763,5937,5,16.5,3.17179049916005
LUX,High income,Luxembourg,2014,68804811897.6445,6777,5,16.5,2.62308601577192
LUX,High income,Luxembourg,2015,60071584216.1375,6642,5,16.5,2.26978448419565
LUX,High income,Luxembourg,2016,62216885435.9488,6207,5,16.5,4.97819043681629
LUX,High income,Luxembourg,2017,65712180342.9836,6636,5,16.5,1.31718766293677
LUX,High income,Luxembourg,2018,71000359760.4611,7309,5,16.5,1.21932191856359
LVA,High income,Latvia,2006,21570076498.6205,11231,5,16,11.9718356939022
LVA,High income,Latvia,2007,31054350977.9784,11970,5,16,9.941921627624
LVA,High income,Latvia,2008,35854274228.9139,8931,5,15.5,-3.24912072305602
LVA,High income,Latvia,2009,26410909090.9091,7171,5,15.5,-14.2601400377132
LVA,High income,Latvia,2010,23956163076.5575,11898,5,15.5,-4.455567259981
LVA,High income,Latvia,2011,27474380566.265,16840,4,15.5,2.57371236333377
LVA,High income,Latvia,2012,28169902669.3784,15752,4,15.5,7.04224716054507
LVA,High income,Latvia,2013,30204783461.8488,15352,4,12.5,2.00796687876637
LVA,High income,Latvia,2014,31386896487.0407,13995,4,12.5,1.90217268380506
LVA,High income,Latvia,2015,27263090547.0617,12551,4,5.5,3.88526005426763
LVA,High income,Latvia,2016,28083597512.4841,10319,4,5.5,2.36861474664423
LVA,High income,Latvia,2017,30483806017.8318,9340,4,5.5,3.31247593587459
LVA,High income,Latvia,2018,34429023435.0211,9864,4,5.5,3.99185450470748
LVA,High income,Latvia,2019,34343961072.8235,9595,4,5.5,2.56970388771063
MLT,High income,Malta,2011,9638919821.82628,3325,10,38.5,0.466127625222981
MLT,High income,Malta,2012,9462289605.55056,3936,10,38.5,4.11866098158396
MLT,High income,Malta,2013,10551600478.1511,4477,10,38.5,5.4730579170764
MLT,High income,Malta,2014,11626278729.9057,5014,10,33.5,7.63311933534743
MLT,High income,Malta,2015,11091423499.3898,5372,10,28,9.60813122231481
MLT,High income,Malta,2016,11668253265.4417,5125,9,26,3.3811157682035
MLT,High income,Malta,2017,13489380930.8631,5276,8,16,10.9253292306501
MLT,High income,Malta,2018,15298771846.9532,5527,8,16,6.16898410649173
MLT,High income,Malta,2019,15725847979.4022,4172,5,20.5,5.9173445074357
NLD,High income,Netherlands,2016,784060430240.08,31509,4,3.5,2.19171371926123
NLD,High income,Netherlands,2017,833869641687.06,31981,4,3.5,2.91090251315005
NLD,High income,Netherlands,2018,914043438179.607,33084,4,3.5,2.36091509478513
NLD,High income,Netherlands,2019,910194347568.626,33284,4,3.5,1.95558841574046
NOR,High income,Norway,2006,345581369965.54,34813,4,7,2.39982842629603
NOR,High income,Norway,2007,400937100158.657,20375,5,8,2.99428771442589
NOR,High income,Norway,2008,462250000000,17372,5,6,0.476345013071636
NOR,High income,Norway,2009,386190385318.767,12842,5,6,-1.72702030948713
NOR,High income,Norway,2010,428757038466.841,13946,5,6,0.701833823862358
NOR,High income,Norway,2011,498283438454.281,16249,5,6,0.981434478585356
NOR,High income,Norway,2012,509506317146.541,25614,5,6,2.70310947059309
NOR,High income,Norway,2013,522761531914.894,26295,5,6,1.03407291353631
NOR,High income,Norway,2014,498410050251.256,25885,4,5,1.9695443007939
NOR,High income,Norway,2015,385801550067.169,26706,4,4,1.96712843821408
NOR,High income,Norway,2016,368827142857.143,27918,4,4,1.07155897720727
NOR,High income,Norway,2017,398393955268.99,29890,4,4,2.32329020838249
NOR,High income,Norway,2018,436999692591.454,29959,4,4,1.11882847945122
NOR,High income,Norway,2019,404941363636.364,30263,4,4,0.745798219243483
NZL,High income,New Zealand,2006,111538810712.665,67842,2,12,2.88106230252933
NZL,High income,New Zealand,2007,137188946865.584,70351,2,12,3.02816048935487
NZL,High income,New Zealand,2008,133131369930.414,53401,1,0.5,-1.11152307640903
NZL,High income,New Zealand,2009,121373602348.679,48316,1,0.5,-0.13517017562981
NZL,High income,New Zealand,2010,146517541181.254,45168,1,0.5,1.523877570677
NZL,High income,New Zealand,2011,168291357111.739,42172,1,0.5,2.25175863315354
NZL,High income,New Zealand,2012,176206659722.524,43860,1,0.5,2.24530293523672
NZL,High income,New Zealand,2013,190906575136.003,45419,1,0.5,2.69541661751269
NZL,High income,New Zealand,2014,201313497220.917,48904,1,0.5,3.81542760298834
NZL,High income,New Zealand,2015,178064471137.921,52337,1,0.5,3.74433219794898
NZL,High income,New Zealand,2016,188838342527.975,58130,1,0.5,3.76744771676979
NZL,High income,New Zealand,2017,206623758800.159,57917,1,0.5,3.5782782762582
NZL,High income,New Zealand,2018,211953111035.513,56380,1,0.5,3.35921954753083
NZL,High income,New Zealand,2019,213434571357.984,53098,1,0.5,2.19247721643698
OMN,High income,Oman,2006,37215779713.9142,2516,12,43.4,5.3718888740982
OMN,High income,Oman,2007,42085379453.8362,3815,12,40.4,4.45268356538111
OMN,High income,Oman,2008,60905452535.7607,4345,9,15.4,8.20007815759141
OMN,High income,Oman,2009,48388363589.0767,3646,7,13.4,6.1123956079346
OMN,High income,Oman,2010,64993498049.4148,3811,7,13.4,1.71398531148034
OMN,High income,Oman,2011,77497529258.7776,5116,7,9.3,2.89460973541192
OMN,High income,Oman,2012,87408842652.7958,5091,7,9.3,8.86312225557018
OMN,High income,Oman,2013,89936020806.2419,4481,7,9.3,5.22770408145942
OMN,High income,Oman,2014,92699089726.9181,3538,7,9.3,1.29225229411081
OMN,High income,Oman,2015,78710793237.9714,6716,7,9.3,5.01705799719045
OMN,High income,Oman,2016,75128738621.5865,7666,5,7.3,5.04642394571691
OMN,High income,Oman,2017,80856697009.1027,5807,4,4.3,0.304057565922449
OMN,High income,Oman,2018,91505851755.5267,5425,4,4.3,1.28710391543288
OMN,High income,Oman,2019,88060858257.4772,6503,4,4.3,-1.1287110618463
PAN,High income,Panama,2013,45599900000,30203,5,6,6.90394805143926
PAN,High income,Panama,2014,49921400000,29488,5,6,5.06642235455794
PAN,High income,Panama,2015,54091800000,26387,5,6,5.7330542960121
PAN,High income,Panama,2016,57907700000,22953,5,6,4.95321142279059
PAN,High income,Panama,2017,62202700000,18068,5,6,5.59114887553631
PAN,High income,Panama,2018,64929400000,15416,5,6,3.68542993788574
PAN,High income,Panama,2019,66984400000,16177,5,6,2.97977200138762
POL,High income,Poland,2006,344622003093.581,13110,11,45,6.13113645855509
POL,High income,Poland,2007,429028505365.078,13781,11,45,7.06153463356746
POL,High income,Poland,2008,533609081852.897,12678,11,45,4.19998126444942
POL,High income,Poland,2009,439737508413.192,14434,7,39,2.83218405318897
POL,High income,Poland,2010,475696613935.595,18120,7,39,2.93463818052832
POL,High income,Poland,2011,524382678547.32,19320,7,39,5.04218788292943
POL,High income,Poland,2012,495236910793.797,24753,7,39,1.54522157125609
POL,High income,Poland,2013,515764728216.161,29891,5,37,0.85655708060645
POL,High income,Poland,2014,539087652559.835,30155,5,37,3.83695849351797
POL,High income,Poland,2015,477111287969.227,40224,5,37,4.38329863507276
POL,High income,Poland,2016,470022572790.91,43523,5,37,2.95350884167718
POL,High income,Poland,2017,524645833884.582,38903,5,37,5.14001757409446
POL,High income,Poland,2018,588782567765.872,36879,5,37,5.94520847705498
POL,High income,Poland,2019,596054591863.312,40248,5,37,4.44998787878788
PRI,High income,Puerto Rico,2015,103375500000,4811,6,6,-1.04944365110551
PRI,High income,Puerto Rico,2016,104336700000,5564,6,5.5,-1.26300292505279
PRI,High income,Puerto Rico,2017,103445526000,5793,6,5.5,-2.88595475858821
PRI,High income,Puerto Rico,2018,100958100000,8477,6,5.5,-4.36060606060606
PRI,High income,Puerto Rico,2019,105126400000,10352,6,5.5,1.67506310530929
PRT,High income,Portugal,2006,208756449275.848,31849,8,9,1.62503417629674
PRT,High income,Portugal,2007,240496147317.381,34720,7,8,2.50657964551773
PRT,High income,Portugal,2008,263416394624.084,31324,6,7,0.319247925063081
PRT,High income,Portugal,2009,244667762835.543,28381,6,7,-3.12207942033321
PRT,High income,Portugal,2010,238113003233.284,28501,6,7,1.73762547590566
PRT,High income,Portugal,2011,245117990242.248,31896,6,7,-1.69616478061504
PRT,High income,Portugal,2012,216224240577.957,27803,6,7,-4.05729360769561
PRT,High income,Portugal,2013,226433858005.714,32081,5,6,-0.922644674527888
PRT,High income,Portugal,2014,229901964221.884,31860,6,6,0.792190301875365
PRT,High income,Portugal,2015,199394066525.44,34120,6,6,1.79204604555983
PRT,High income,Portugal,2016,206426152308.931,33651,6,6,2.01948539561312
PRT,High income,Portugal,2017,221357874718.93,37571,6,6.5,3.5063452848124
PRT,High income,Portugal,2018,242313116577.967,43114,6,6.5,2.84932593436179
PRT,High income,Portugal,2019,239986922638.902,46880,6,6.5,2.68275992118076
QAT,High income,Qatar,2007,79712087912.0879,4190,8,8.2,17.9856568160263
QAT,High income,Qatar,2008,115270054945.055,4365,8,8.2,17.6635563626089
QAT,High income,Qatar,2009,97798351648.3516,4033,8,8.2,11.9565611289086
QAT,High income,Qatar,2010,125122306346.154,5068,10,10.7,19.5923315337859
QAT,High income,Qatar,2011,167775268626.374,6067,9,9.7,13.3751764107929
QAT,High income,Qatar,2012,186833502362.637,5784,9,9.7,4.73001184360784
QAT,High income,Qatar,2013,198727642967.033,5986,9,9.7,5.55604064306607
QAT,High income,Qatar,2014,206224598571.429,7196,9,9.7,5.33432329196459
QAT,High income,Qatar,2015,161739955576.923,5619,9,9.7,4.75334572438737
QAT,High income,Qatar,2016,151732181868.132,11535,9,9.7,3.06419188430156
QAT,High income,Qatar,2017,161099122225.275,14082,9,9.7,-1.49760470227838
QAT,High income,Qatar,2018,183334953818.681,14824,8,8.7,1.23487220191065
ROU,High income,Romania,2006,122022997508.01,92979,6,11,8.02881107599163
ROU,High income,Romania,2007,174585202805.233,102745,6,8,7.23380774362805
ROU,High income,Romania,2008,214313628965.024,100646,6,8,9.30746717077338
ROU,High income,Romania,2009,174103695930.213,56690,6,8,-5.51739440805439
ROU,High income,Romania,2010,170029359010.667,51859,6,8,-3.90123628018621
ROU,High income,Romania,2011,192614085153.841,65842,7,12,4.51708696433914
ROU,High income,Romania,2012,179132893143.417,61542,7,8,1.92499326240754
ROU,High income,Romania,2013,189790228071.757,60292,6,8,0.269963878633803
ROU,High income,Romania,2014,199712289501.971,56381,6,8,4.12067496319813
ROU,High income,Romania,2015,177882417554.984,64417,6,8,3.16050387041089
ROU,High income,Romania,2016,185286854552.621,73889,6,12,2.8575460568877
ROU,High income,Romania,2017,210146748920.419,98405,6,12,8.19650650309624
ROU,High income,Romania,2018,243317079358.636,94244,6,35,6.02901904128214
ROU,High income,Romania,2019,251019278416.197,94869,6,20,3.85316383348211
SAU,High income,Saudi Arabia,2006,376900135727.637,3246,19,49.3,2.78840222774237
SAU,High income,Saudi Arabia,2007,415964583055.37,4021,13,27.3,1.84713025161132
SAU,High income,Saudi Arabia,2008,519796738640,4808,13,27.3,6.24977275479299
SAU,High income,Saudi Arabia,2009,429097899280,5158,14,27.3,-2.05924918993833
SAU,High income,Saudi Arabia,2010,528207332649.536,5762,14,27.3,5.03948402628657
SAU,High income,Saudi Arabia,2011,671238840108.229,6645,14,27.3,9.99686516559248
SAU,High income,Saudi Arabia,2012,735974843348.664,8461,14,24.3,5.41142278010331
SAU,High income,Saudi Arabia,2013,746647127407.619,8942,14,24.8,2.69928107085529
SAU,High income,Saudi Arabia,2014,756350347320.381,9995,14,24.8,3.65248566592824
SAU,High income,Saudi Arabia,2015,654269739552.019,11046,14,23.3,4.10639386440421
SAU,High income,Saudi Arabia,2016,644935682011.475,10598,14,19.3,1.67066425675586
SAU,High income,Saudi Arabia,2017,688586094412.68,10903,11,17.8,-0.741528418233386
SAU,High income,Saudi Arabia,2018,816578674529.141,12116,11,17.8,2.51416579969228
SAU,High income,Saudi Arabia,2019,803616264791.024,17367,3,10.4,0.33378075529167
SGP,High income,Singapore,2006,148630373214.173,19575,6,6,9.00676607871758
SGP,High income,Singapore,2007,180941941477.009,23850,5,5,9.02151951268893
SGP,High income,Singapore,2008,193611986712.842,23544,4,3.5,1.86348345462035
SGP,High income,Singapore,2009,194152286008.938,24234,3,2.5,0.127953382778088
SGP,High income,Singapore,2010,239809387605.427,27483,3,2.5,14.5197497108994
SGP,High income,Singapore,2011,279351168707.267,29781,3,2.5,6.21493416858989
SGP,High income,Singapore,2012,295087220933.024,31531,3,2.5,4.43549759378537
SGP,High income,Singapore,2013,307576360584.992,34766,3,2.5,4.81763099120676
SGP,High income,Singapore,2014,314851156183.411,38306,3,2.5,3.93554027709007
SGP,High income,Singapore,2015,308004146057.608,34076,3,2.5,2.97679931634806
SGP,High income,Singapore,2016,318832428519.725,35020,3,2.5,3.56169799036049
SGP,High income,Singapore,2017,343193352161.634,37172,3,2.5,4.6614350486482
SGP,High income,Singapore,2018,376998146500.593,43050,2,1.5,3.66130499436235
SGP,High income,Singapore,2019,375472731271.075,43762,2,1.5,1.09567256732588
SVK,High income,Slovak Republic,2006,70767338922.4411,13499,10,37,8.49317674533845
SVK,High income,Slovak Republic,2007,86563986799.2505,16004,10,37,10.8320288129653
SVK,High income,Slovak Republic,2008,100879902984.983,17603,8,28.5,5.574886345113
SVK,High income,Slovak Republic,2009,89399303222.155,15805,8,28.5,-5.45553286715979
SVK,High income,Slovak Republic,2010,91162836320.3502,17519,8,28.5,6.71663274983085
SVK,High income,Slovak Republic,2011,99922685424.8835,19003,8,28.5,2.67145277909515
SVK,High income,Slovak Republic,2012,94623731085.6106,19950,8,28.5,1.31880224556281
SVK,High income,Slovak Republic,2013,98935222174.8603,26749,9,33.5,0.632740007294188
SVK,High income,Slovak Republic,2014,101437045019.901,12884,9,26.5,2.69718980707125
SVK,High income,Slovak Republic,2015,88900883130.8374,12445,8,26.5,5.16718160614154
SVK,High income,Slovak Republic,2016,89952699524.894,18072,8,26.5,1.94395086102337
SVK,High income,Slovak Republic,2017,95649966260.9802,19813,8,26.5,2.93806867784903
SVK,High income,Slovak Republic,2018,106137924015.593,19723,8,26.5,4.03038971425349
SVK,High income,Slovak Republic,2019,105720354988.541,20566,7,21.5,2.51969313730535
SVN,High income,Slovenia,2006,39481045038.2637,3892,11,61.5,5.746396900645
SVN,High income,Slovenia,2007,48067401207.3978,4957,11,61.5,6.98016075450694
SVN,High income,Slovenia,2008,55779427739.6609,6091,7,20.5,3.50984151699558
SVN,High income,Slovenia,2009,50567734885.9613,5837,3,6,-7.54843779134178
SVN,High income,Slovenia,2010,48208240226.4501,5441,2,6,1.34374847220215
SVN,High income,Slovenia,2011,51583869785.1849,5754,2,6,0.861327732719303
SVN,High income,Slovenia,2012,46577793184.0031,6177,2,6,-2.63943875676689
SVN,High income,Slovenia,2013,48415657264.8758,6107,2,6,-1.02928277204056
SVN,High income,Slovenia,2014,49997186439.0916,6243,2,6,2.76815883065036
SVN,High income,Slovenia,2015,43107506024.3254,5478,2,6,2.21008160650594
SVN,High income,Slovenia,2016,44766722790.5826,4239,2,6,3.19185251782498
SVN,High income,Slovenia,2017,48589100043.0954,4512,2,6,4.81538063231366
SVN,High income,Slovenia,2018,54177882425.8431,4118,3,8,4.45436574721896
SVN,High income,Slovenia,2019,54331588482.3058,3911,3,8,3.45107924423903
SWE,High income,Sweden,2006,423093437423.762,23894,3,16,4.66277355175126
SWE,High income,Sweden,2007,491252589217.021,27994,3,16,3.43922177600065
SWE,High income,Sweden,2008,517706149201.196,27554,3,16,-0.450559256743361
SWE,High income,Sweden,2009,436537014293.554,24350,3,16,-4.33979057452935
SWE,High income,Sweden,2010,495812558843.31,34709,3,16,5.95210700755608
SWE,High income,Sweden,2011,574094112972.733,43964,3,16,3.1953332348894
SWE,High income,Sweden,2012,552483727282.802,39262,3,16,-0.588304568990736
SWE,High income,Sweden,2013,586841821796.891,39137,3,16,1.187775715906
SWE,High income,Sweden,2014,581964017237.095,42068,3,16,2.65779827531642
SWE,High income,Sweden,2015,505103781349.757,45568,3,7,4.48928158790491
SWE,High income,Sweden,2016,515654671469.547,49751,3,7,2.07059315052096
SWE,High income,Sweden,2017,541018749769.097,48543,3,7,2.56792452526476
SWE,High income,Sweden,2018,555455371487.089,45590,4,7.5,1.95002284569983
SWE,High income,Sweden,2019,533879529188.454,46377,4,7.5,1.98619587380391
SYC,High income,Seychelles,2006,1016418229.25159,113,10,33,9.40612738726611
SYC,High income,Seychelles,2007,1033561654.0568,369,10,33,10.421435950306
SYC,High income,Seychelles,2008,967199593.960157,384,10,33,-2.14689222961046
SYC,High income,Seychelles,2009,847397850.094417,143,10,33,-1.10524581747993
SYC,High income,Seychelles,2010,969936525.298729,127,10,33,5.95496195022609
SYC,High income,Seychelles,2011,1065826669.89742,115,10,33,7.8872797884198
SYC,High income,Seychelles,2012,1059498883.53765,165,10,33,1.26082892595205
SYC,High income,Seychelles,2013,1328091522.02218,124,9,32,6.01807691445674
SYC,High income,Seychelles,2014,1387581391.70001,111,9,32,4.50478519065776
SYC,High income,Seychelles,2015,1416001321.92671,142,9,32,5.63731448763252
SYC,High income,Seychelles,2016,1490228318.73024,111,9,32,5.35307151343886
SYC,High income,Seychelles,2017,1573433080.78958,102,9,32,4.51109485491344
SYC,High income,Seychelles,2018,1636312009.83387,167,9,32,3.19888396329134
SYC,High income,Seychelles,2019,1684373490.19831,157,9,32,3.09986952978913
TTO,High income,Trinidad and Tobago,2006,18369361094.3886,3421,9,41,13.2080586051735
TTO,High income,Trinidad and Tobago,2007,21641620049.9352,3520,9,41,4.75420970092722
TTO,High income,Trinidad and Tobago,2008,27871587349.5413,3470,9,41,3.39173707807387
TTO,High income,Trinidad and Tobago,2009,19172165225.5015,2693,9,41,-4.3917292474614
TTO,High income,Trinidad and Tobago,2010,22157948396.2042,3372,8,40,3.32322471027371
TTO,High income,Trinidad and Tobago,2011,25433011405.3017,3825,8,40,-0.294354409043763
TTO,High income,Trinidad and Tobago,2012,27121712423.4327,3446,8,40,6.61011972829029
TTO,High income,Trinidad and Tobago,2013,28557451143.4319,4334,7,35.5,3.84380132341975
TTO,High income,Trinidad and Tobago,2014,29489012807.1382,4682,7,11.5,3.32294440818725
TTO,High income,Trinidad and Tobago,2015,26851970253.811,5165,7,11.5,-0.755621962393988
TTO,High income,Trinidad and Tobago,2016,23496215885.0766,4341,7,10.5,-6.76443919080883
TTO,High income,Trinidad and Tobago,2017,23797686965.7886,3877,7,10.5,-4.70699889921961
TTO,High income,Trinidad and Tobago,2018,24322359034.7096,4115,7,10.5,-0.870967845942488
TTO,High income,Trinidad and Tobago,2019,23849557811.8957,4511,7,10.5,0.110394046537692
URY,High income,Uruguay,2006,19579457966.0538,4123,10,43,4.09857736415702
URY,High income,Uruguay,2007,23410572634.3147,4731,11,43,6.54151084168984
URY,High income,Uruguay,2008,30366213119.2928,4393,11,43,7.17614466787178
URY,High income,Uruguay,2009,31660911277.0294,3210,11,64,4.2434941753021
URY,High income,Uruguay,2010,40284481651.9021,4433,11,64,7.80340966564692
URY,High income,Uruguay,2011,47962439303.7247,5002,5,6.5,5.16213302935691
URY,High income,Uruguay,2012,51264390116.4909,7888,5,6.5,3.5381787065877
URY,High income,Uruguay,2013,57531233350.9101,6106,5,6.5,4.6375386412851
URY,High income,Uruguay,2014,57236013086.1223,6282,5,6.5,3.23879121744656
URY,High income,Uruguay,2015,53274304222.136,4592,5,6.5,0.370741265001499
URY,High income,Uruguay,2016,57236652490.1699,3935,5,6.5,1.68979816429228
URY,High income,Uruguay,2017,64233966861.2518,4069,5,6.5,1.62775397322494
URY,High income,Uruguay,2018,64515038268.1373,3369,5,6.5,0.477907183899063
URY,High income,Uruguay,2019,61231149880.5857,3364,5,6.5,0.350447153086122
