Country Name,Country Code,year,IC.BUS.NREG,GDP,IC.BUS.NDNS,IC.REG.PROC,IC.REG.DURS,GDP_growth
Cabo Verde,CPV,2010,916,1663913071.40962,2.98159613043507,9,18,1.46679009706938
Cabo Verde,CPV,2011,1197,1865915544.12445,3.7918985785924,9,18,3.96888634471986
Cabo Verde,CPV,2012,949,1741809808.96442,2.93368450989848,9,18,1.08191827877127
Cabo Verde,CPV,2013,1011,1850470042.43281,3.05730866116492,9,18,0.802797600574223
Cabo Verde,CPV,2014,1022,1859898513.26858,3.02838144568174,9,18,0.611212666207877
Cabo Verde,CPV,2015,1281,1596800287.16405,3.72425943638959,9,18,1.00686370684559
Cabo Verde,CPV,2016,3206,1663008687.09505,9.15542228885557,9,18,4.70579150927118
Cabo Verde,CPV,2017,4349,1769787215.42141,12.206759889749,9,18,3.70203918776542
Cabo Verde,CPV,2018,5868,1966501117.61028,16.2002335616495,9,18,4.53116168434889
Cabo Verde,CPV,2019,6023,1981845740.70615,16.3721420785526,9,9,5.66775246034304
Costa Rica,CRI,2013,10273,50949672205.9168,3.14032064101302,9,23,2.49476611209954
Costa Rica,CRI,2014,10965,52016408950.8936,3.30903588606415,9,23,3.54210987765977
Costa Rica,CRI,2015,13154,56441917652.9812,3.92294634325572,9,23,3.65208096802883
Costa Rica,CRI,2016,20693,58847016044.7363,6.10493478048581,9,22.5,4.20432325175899
Costa Rica,CRI,2017,17573,60516043590.1832,5.13231789003995,9,22.5,4.1576989627609
Costa Rica,CRI,2018,20758,62420165099.7231,6.0065656119923,10,23,2.6159044043379
Costa Rica,CRI,2019,16427,64417670082.6127,4.71378809561182,10,23,2.41751181762513
Cyprus,CYP,2008,24453,27844698989.3072,32.2086919870127,6,8,3.6468119905756
Cyprus,CYP,2009,16101,25945391775.4932,20.8012237077881,6,8,-2.01526235906867
Cyprus,CYP,2010,19278,25800247911.9714,24.4914760058999,6,8,2.28354499702917
Cyprus,CYP,2011,19538,27642086581.2918,24.5621357416915,6,8,0.416712762832276
Cyprus,CYP,2012,17999,25048659899.7816,22.4407406853284,6,8,-3.44738142393619
Cyprus,CYP,2013,10847,23961144906.3621,13.4382925055533,6,8,-6.58748225683094
Cyprus,CYP,2014,11169,23226782250.5646,13.7629771109947,6,8,-1.77606191187711
Cyprus,CYP,2015,11270,19909190058.804,13.813949269589,6,8,3.41892318781653
Cyprus,CYP,2016,13645,21046951516.4932,16.6570634738492,5,6,6.57358020185954
Cyprus,CYP,2017,13677,22946726163.5789,16.6223670921613,5,6,5.73347613913472
Cyprus,CYP,2018,14526,25596474964.5725,17.5762745703033,5,6,5.64785820050915
Cyprus,CYP,2019,12781,25944504645.6957,15.3997599849629,5,6,5.52942854943188
Czechia,CZE,2006,16395,156264095664.643,2.25012959346561,10,39,6.76693268125427
Czechia,CZE,2007,20938,190183800884.018,2.85980352065333,10,32,5.57033885921025
Czechia,CZE,2008,22633,236816485762.988,3.07155475389359,9,35,2.68641195092762
Czechia,CZE,2009,21717,207434296805.33,2.94101077490359,9,32,-4.65733109171755
Czechia,CZE,2010,22456,209069940963.177,3.04884009393078,9,32,2.43490215904518
Czechia,CZE,2011,21173,229562733398.948,2.89354414264012,8,30.5,1.76035962445222
Czechia,CZE,2012,21571,208857719320.649,2.97198008741653,8,30.5,-0.785004299003617
Czechia,CZE,2013,22227,211685616592.931,3.0930955377849,8,30.5,-0.0459036735515213
Czechia,CZE,2014,24366,209358834156.329,3.42374323639987,8,30.5,2.26210289708078
Czechia,CZE,2015,26068,188033050459.881,3.69531013997469,8,30.5,5.38838083815307
Czechia,CZE,2016,27881,196272068576.338,3.98155185271186,8,24.5,2.5372845203138
Czechia,CZE,2017,31195,218628940951.675,4.48729474887979,8,24.5,5.16872430413071
Czechia,CZE,2018,30336,249000540729.179,4.3910119736713,9,24.5,3.22008806955105
Czechia,CZE,2019,28758,252548179964.897,4.17943947726051,9,24.5,3.02987866345279
Germany,DEU,2006,65447,2994703642023.53,1.19462796174533,9,22,3.816441912988
Germany,DEU,2007,65292,3425578382921.58,1.19687192101115,9,18,2.97645513131597
Germany,DEU,2008,65812,3745264093617.19,1.21189026172738,9,17.5,0.95987913356484
Germany,DEU,2009,74055,3411261212652.34,1.37013245205753,9,17.5,-5.69383633640285
Germany,DEU,2010,73966,3399667820000.01,1.3729515404683,9,14.5,4.17988249873657
Germany,DEU,2011,71190,3749314991050.59,1.3480630923825,9,14.5,3.92519270463411
Germany,DEU,2012,69332,3527143188785.16,1.31115574127341,9,14.5,0.418497594217598
Germany,DEU,2013,68526,3733804649549.03,1.29269339420206,9,14.5,0.437591303144671
Germany,DEU,2014,67458,3889093051023.52,1.26819028599479,9,14.5,2.20954343134872
Germany,DEU,2015,69384,3357585719351.56,1.29550739530008,9,10.5,1.49193152760772
Germany,DEU,2016,70720,3469853463945.53,1.31321109675261,9,8,2.22999986782015
Germany,DEU,2017,71801,3690849152517.65,1.33275705077594,9,8,2.68023111405891
Germany,DEU,2018,72844,3974443355019.6,1.35347572674395,9,8,0.981232606004738
Germany,DEU,2019,73991,3888226035921.56,1.37762171190355,9,8,1.05660389828289
Dominica,DMA,2009,802,489074074.074074,16.7666673635356,5,13,-1.16959064327486
Dominica,DMA,2010,792,493825925.925926,16.5576066732172,5,13,0.672634400445048
Dominica,DMA,2011,884,501025925.925926,18.4809650241465,5,12,-0.22355068823471
Dominica,DMA,2012,898,485996296.296296,19.4870014322295,5,12,-1.05900024335187
Dominica,DMA,2013,755,498296296.296296,16.3838375070526,5,12,-0.99994063117542
Dominica,DMA,2014,874,520207407.407407,18.8777053004449,5,12,4.75378658076897
Dominica,DMA,2015,748,540737037.037037,15.1349601392093,5,12,-2.73150306271826
Dominica,DMA,2016,609,576229629.62963,12.3099935316947,5,12,2.76364798170461
Dominica,DMA,2017,339,521551851.851852,6.82903245301263,5,12,-6.61899463280534
Dominica,DMA,2018,371,554770370.37037,7.73674222676371,5,12,3.54758441831531
Dominica,DMA,2019,319,611537037.037037,6.65234708985882,5,12,5.5024834367041
Denmark,DNK,2006,26508,282884947702.966,7.38932116535404,5,6.5,3.9130079783106
Denmark,DNK,2007,29233,319423424509.066,8.1301740062487209,5,6.5,0.909238928302372
Denmark,DNK,2008,26228,353361038818.383,7.26766498691277,5,6.5,-0.512016744849106
Denmark,DNK,2009,17576,321241303699.006,4.85543505676047,5,6.5,-4.90654772965155
Denmark,DNK,2010,18814,321995279401.502,5.18689530102685,5,6,1.87099114718497
Denmark,DNK,2011,18386,344003137611.271,5.06552730414543,5,6,1.33677776690328
Denmark,DNK,2012,17218,327148943812.137,4.74158786739526,5,6,0.226499791802965
Denmark,DNK,2013,16992,343584391647.927,4.67812300225812,5,6,0.933340972371226
Denmark,DNK,2014,25933,352993631617.708,7.13576976225474,5,6,1.61939381103033
Denmark,DNK,2015,30282,302673070846.857,8.31090388284046,5,3.5,2.34259110757047
Denmark,DNK,2016,33645,313115929314.339,9.18059035739224,5,3.5,3.24595698524399
Denmark,DNK,2017,36341,332121063806.391,9.87293496566438,5,3.5,2.82173634129026
Denmark,DNK,2018,36982,356841216410.068,10.0162124947254,5,3.5,1.98953731496432
Dominican Republic,DOM,2011,3257,58029750745.6495,0.519946667552135,7,14.5,3.13342300326755
Dominican Republic,DOM,2012,7219,60681537195.7996,1.13420082911825,7,14.5,2.71736789670562
Dominican Republic,DOM,2013,8131,62682163837.347,1.25823613893737,7,14.5,4.87520509332271
Dominican Republic,DOM,2014,8059,67179914026.9623,1.22913546738338,7,14.5,7.05046368965911
Dominican Republic,DOM,2015,8367,71164825256.6849,1.25851323965855,7,14.5,6.9270187716221
Dominican Republic,DOM,2016,9363,75704720189.5607,1.39012469550657,7,18.5,6.65920026269582
Dominican Republic,DOM,2017,9597,79997975621.8654,1.40722766911366,7,16.5,4.66670467732366
Dominican Republic,DOM,2018,10204,85555378042.8196,1.47856736617509,7,16.5,6.98252758458058
Algeria,DZA,2006,4218,117027307540.89,0.188689019292177,13,22,1.70000000049772
Algeria,DZA,2007,3622,134977082623.78,0.158544625124911,13,22,3.39999999955816
Algeria,DZA,2008,4651,171000699876.747,0.199481682168851,13,22,2.40000000008489
Algeria,DZA,2009,4574,137211035770.034,0.192454496229739,13,22,1.60000000037586
Algeria,DZA,2010,4122,161207270185.25,0.170339039153928,13,22,3.60000000003535
Algeria,DZA,2011,4711,200013052199.2,0.191739038894535,13,22,2.89999999946306
Algeria,DZA,2012,7724,209058991952.125,0.309461290154696,13,22,3.40000000029599
Algeria,DZA,2013,7698,209755003250.664,0.303755499945527,13,22,2.8
Algeria,DZA,2014,8426,213810024944.464,0.327979309199905,13,20,3.80000000016804
Algeria,DZA,2015,8093,165979279263.174,0.311346049419501,12,18,3.69999999958893
Algeria,DZA,2016,8841,160034163871.455,0.336151387893455,12,18,3.20000000006691
Algeria,DZA,2017,9885,170097014589.134,0.372107583473499,12,18,1.29999999991843
Algeria,DZA,2018,9472,174910878623.049,0.353296737480681,12,18,1.20000000049063
"Egypt, Arab Rep.",EGY,2006,1055,107426086956.522,0.0222361775020258,11,23.5,6.84383819698924
"Egypt, Arab Rep.",EGY,2007,1533,130437828371.278,0.0315556211048852,10,17.5,7.08782742739524
"Egypt, Arab Rep.",EGY,2008,2029,162818181818.182,0.0408368145594012,9,12.5,7.15628356351688
"Egypt, Arab Rep.",EGY,2009,2094,189147005444.646,0.041241171774739,9,12.5,4.67359980040543
"Egypt, Arab Rep.",EGY,2010,2515,218983666061.706,0.048504705052821,9,12.5,5.14723485873294
"Egypt, Arab Rep.",EGY,2011,2331,235989672977.625,0.0440570165457817,9,12.5,1.76457194925801
"Egypt, Arab Rep.",EGY,2012,2785,279116666666.667,0.0516655277988923,9,12.5,2.22619979662137
"Egypt, Arab Rep.",EGY,2013,2867,288434108527.132,0.0522485482575938,9,12.5,2.18546605471226
"Egypt, Arab Rep.",EGY,2014,3334,305595408895.265,0.059672718585249,9,12.5,2.91591187883586
"Egypt, Arab Rep.",EGY,2015,4109,329366576819.407,0.0721762238098805,9,16.5,4.37201907940117
"Egypt, Arab Rep.",EGY,2016,4682,332441717791.411,0.0809906936641873,9,16.5,4.34664345337812
"Egypt, Arab Rep.",EGY,2017,5702,235733695652.174,0.0968653641089533,9,16.5,4.18122100091018
"Egypt, Arab Rep.",EGY,2018,10877,249712999437.254,0.181252079433103,6,11.5,5.31412103746398
"Egypt, Arab Rep.",EGY,2019,13920,303080865603.645,0.227729569565592,5,12.5,5.55768388791593
Spain,ESP,2006,141830,1260398977831.76,4.63599920884351,10,60,4.10268574072705
Spain,ESP,2007,138879,1474002579820,4.46847583110854,10,60,3.60473846199818
Spain,ESP,2008,99473,1631863493552.34,3.15924593389172,10,61,0.887067045576416
Spain,ESP,2009,74333,1491472923706.64,2.34669691667267,10,61,-3.7631070424473
Spain,ESP,2010,75885,1422108199783.34,2.39058577022289,10,52,0.162919517758226
Spain,ESP,2011,81027,1480710495710.12,2.55953274083574,10,29,-0.814384776648922
Spain,ESP,2012,84399,1324750738725,2.67791879711539,11,30,-2.95892213230024
Spain,ESP,2013,90373,1355579535912.55,2.88979662576202,11,24,-1.40334186790638
Spain,ESP,2014,91544,1371820537888.62,2.94944886797695,7,14,1.39577536727975
Spain,ESP,2015,91750,1196156971279.69,2.97299615441732,7,14,3.83851887667484
Spain,ESP,2016,98824,1233554967011.68,3.20543665722233,7,13,3.03777414172446
Spain,ESP,2017,92613,1313245330197.65,3.00478833085862,7,13,2.97576072924863
Spain,ESP,2018,93560,1421702715218.04,3.03124348275361,7,12.5,2.28446941947622
Spain,ESP,2019,92010,1394320055129.41,2.9678522668233702,7,12.5,1.9839662230883
Estonia,EST,2006,12070,17022870405.2189,13.1796040440747,6,35,9.76558336997708
Estonia,EST,2007,11599,22449129482.617,12.7382869041317,5,6.5,7.57914052046765
Estonia,EST,2008,9661,24341678628.9732,10.6567449330548,5,6.5,-5.13200095768519
Estonia,EST,2009,8183,19633031397.6104,9.06908597622066,5,6.5,-14.6290550324223
Estonia,EST,2010,9212,19523477325.6235,10.2737739948163,5,6.5,2.44426511799784
Estonia,EST,2011,13141,23213994093.4631,14.792609661293,5,6.5,7.26308458128695
Estonia,EST,2012,13524,23019150071.1867,15.3784049623898,5,6.5,3.22820049358981
Estonia,EST,2013,14242,25115753366.1114,16.3648104867158,5,6.5,1.45842863615992
Estonia,EST,2014,13867,26634083965.0987,16.0927943924149,4,4.5,3.01136658651455
Estonia,EST,2015,15005,22890762090.1508,17.5366013003147,3,3.5,1.85302004629342
Estonia,EST,2016,16572,24072829276.7744,19.4329363176157,3,3.5,3.15556481438308
Estonia,EST,2017,18461,26924385103.0659,21.7379785246058,3,3.5,5.79204467466494
Estonia,EST,2018,19950,30624720196.229,23.5736466718028,3,3.5,3.78420084952826
Estonia,EST,2019,20899,31081901909.2156,24.7860470411871,3,3.5,3.73970668161645
Ethiopia,ETH,2016,10693,74296618481.0882,0.188319505976982,14,35,9.43348265784402
Ethiopia,ETH,2017,34912,81770791970.982,0.593761106871931,12,33,9.56418964295607
Ethiopia,ETH,2018,31198,84269348327.3454,0.512658320722417,11,32,6.81614779681703
Finland,FIN,2006,10247,217089269791.764,2.92142654110453,3,17,4.02740965802573
Finland,FIN,2007,13948,256378067752.158,3.9584785456593,3,17,5.29933650739021
Finland,FIN,2008,14091,285716311136.719,3.98006437134839,3,17,0.783995060876521
Finland,FIN,2009,12254,253497520828.515,3.45023610212857,3,17,-8.0744474323113
Finland,FIN,2010,12391,249424310816.667,3.48737231238593,3,17,3.18595865407703
Finland,FIN,2011,12744,275604356167.316,3.59554518046285,3,17,2.54766483842627
Finland,FIN,2012,12506,258290060227.734,3.54298597282389,3,17,-1.39754572817782
Finland,FIN,2013,12441,271362405890.589,3.54371046224899,3,17,-0.901696316194844
Finland,FIN,2014,11965,274862826772.156,3.42763703887682,3,17,-0.364908156882066
Finland,FIN,2015,12625,234534382384.766,3.63635420999089,3,17,0.543659211765487
Finland,FIN,2016,13584,240771351298.833,3.9314860982721,3,17,2.81145776663433
Finland,FIN,2017,13848,255647979916.471,4.02442788200824,3,17,3.19240962968416
Finland,FIN,2018,14700,275708001767.843,4.2894434753479604,3,17,1.1397180134305
Finland,FIN,2019,18100,268514916972.549,5.30056859580031,3,13,1.22474892206223
Fiji,FJI,2019,1121,5481675173.38011,1.93542483524718,11,40,-0.581946371012094
France,FRA,2006,136033,2320536221304.7,3.28917995368459,5,7,2.44932360111885
France,FRA,2007,160375,2660591246211.77,3.85461231553141,5,7,2.42473624337305
France,FRA,2008,161808,2930303780828.12,3.86923474863963,5,6.5,0.254945960124005
France,FRA,2009,152302,2700887366932.03,3.62869895791472,5,6.5,-2.87331382849631
France,FRA,2010,163650,2645187882116.67,3.89148370015254,5,6.5,1.94943762312663
France,FRA,2011,166653,2865157541994.17,3.96173552985208,5,6.5,2.19270063266654
France,FRA,2012,159521,2683671716967.19,3.79633296334867,5,6.5,0.313134751077172
France,FRA,2013,158875,2811876903329.03,3.78718244400715,5,6.5,0.576326674771792
France,FRA,2014,165722,2855964488590.19,3.95813550756516,5,4.5,0.956183052371557
France,FRA,2015,171984,2439188643162.5,4.11740454028696,5,4,1.1129123405747
France,FRA,2016,188843,2472964344587.17,4.53048019016391,5,3.5,1.09546440372048
France,FRA,2017,197899,2595151045197.65,4.75293967441935,5,3.5,2.29141999417021
France,FRA,2018,201087,2790956878746.66,4.83275612090948,5,3.5,1.86506607081999
France,FRA,2019,218426,2728870246705.88,5.25514884940976,5,4,1.84297181445896
"Micronesia, Fed. Sts.",FSM,2018,25,401932300,0.345194206260442,7,16,0.211653600126766
Gabon,GAB,2006,729,10327598800.6713,0.901556018906706,10,54,-2.80657835569052
Gabon,GAB,2007,1019,12455410055.7483,1.21184732388671,10,54,6.00810802487668
Gabon,GAB,2008,1069,15571349775.7848,1.22182320252548,10,54,-3.30843064878751
Gabon,GAB,2009,1009,12113699660.6799,1.10739661920263,10,54,0.130331119816617
Gabon,GAB,2010,1248,14372591916.4792,1.31407013217566,10,54,7.08988731455126
Gabon,GAB,2011,1251,18210308748.2912,1.26106582743458,10,54,7.09175334258654
Gabon,GAB,2012,1258,17170465294.0332,1.21317324846907,10,54,5.25107691750407
Gabon,GAB,2013,1421,17595745653.3676,1.31250444505816,9,47,5.63869900338696
Gabon,GAB,2014,1620,18203968001.8908,1.4372060713972,9,47,4.31496444107469
Gabon,GAB,2015,1544,14383107714.0388,1.32033182743673,9,47,3.8788993950789
Gabon,GAB,2016,1175,14023890620.3384,0.97849476692671,9,47,2.09144220829562
Gabon,GAB,2017,1192,14929488770.7315,0.968721352829121,8,33,0.472642030911146
Gabon,GAB,2018,1218,16867326389.8704,0.967383759072201,7,31,0.83791658082157
Gabon,GAB,2019,1475,16874405460.1955,1.14535440371297,7,10,3.92080879452831
United Kingdom,GBR,2006,403860,2709911683532.66,10.0470501772613,6,11.5,2.16040532059112
United Kingdom,GBR,2007,452135,3092821128451.38,11.1530329522807,6,11.5,2.5634604605010902
United Kingdom,GBR,2008,362322,2931501838235.29,8.86747857457978,6,11.5,-0.154344314706506
United Kingdom,GBR,2009,364131,2417638261411.43,8.85213570527684,6,11.5,-4.51048560011785
United Kingdom,GBR,2010,400867,2491397494467.95,9.68632030376133,6,11.5,2.43007289502704
United Kingdom,GBR,2011,453898,2666403005061.42,10.9310502244837,6,11.5,1.06761091403658
United Kingdom,GBR,2012,492754,2706340967030.68,11.8386227782431,6,11.5,1.44845675688505
United Kingdom,GBR,2013,522439,2786315215249.95,12.5265428874149,6,11.5,1.81986337468368
United Kingdom,GBR,2014,585672,3065223279583.79,14.0033950232658,6,6,3.19970262614801
United Kingdom,GBR,2015,611478,2934857946213.47,14.5657998008737,4,4.5,2.393103183986
United Kingdom,GBR,2016,663616,2699659680997.2,15.7416451264036,4,4.5,2.16520621052183
United Kingdom,GBR,2017,632517,2683399006715.79,14.9437734667049,4,4.5,2.44357046987986
United Kingdom,GBR,2018,664974,2878152147315.82,15.6517966587827,4,4.5,1.70502102232903
United Kingdom,GBR,2019,684874,2857057847953.02,16.0622860420635,4,4.5,1.60430864787399
Georgia,GEO,2006,6073,7745394293.41721,2.34494789798376,7,16,9.41977064759736
Georgia,GEO,2007,7627,10172882370.5477,2.94638142099259,5,11,12.5789534308973
Georgia,GEO,2008,8658,12795076469.0099,3.33857886361069,3,3,2.41857165904172
Georgia,GEO,2009,7725,10766836276.5639,2.99361865134864,3,3,-3.65051363069394
Georgia,GEO,2010,11265,12243505582.6741,4.38747499548205,3,3,6.24948776787187
Georgia,GEO,2011,14091,15107441446.7833,5.53973386003592,2,2,7.3999998671419
Georgia,GEO,2012,15004,16488403076.3641,5.95571006282393,2,2,6.3690083063386
Georgia,GEO,2013,17761,17189551520.9811,7.09460377111285,2,2,3.62130535196276
Georgia,GEO,2014,17608,17627003454.7205,7.06103900895222,2,2,4.43192482309078
Georgia,GEO,2015,18432,14953950557.4406,7.41972232397683,2,2,3.02220738019703
Georgia,GEO,2016,21299,15141758566.7808,8.62474251100314,2,2,2.90643878002064
Georgia,GEO,2017,25554,16242916915.7203,10.4177538028022,2,2,4.84260322496586
Georgia,GEO,2018,25238,17596922469.9152,10.3651073966077,1,2,4.84291988506627
Georgia,GEO,2019,22588,17470436258.5131,9.35451060685876,1,1,4.98235047511106
Ghana,GHA,2006,7651,20440893017.1566,0.603569429614661,11,17,6.39991260618034
Ghana,GHA,2007,9624,24827844949.6033,0.735773010050901,10,13,4.34681910440079
Ghana,GHA,2008,14485,28678701891.0957,1.07347433432919,8,11,9.14979893831817
Ghana,GHA,2009,15324,26048108185.0534,1.10126665787991,7,11,4.84448705175076
Ghana,GHA,2010,13760,32197272797.2028,0.95946444033728,7,11,7.89971194051621
Ghana,GHA,2011,15649,39337314809.9434,1.06198255156357,7,11,14.0471235803149
Ghana,GHA,2012,13154,41270954737.2459,0.869158364103086,7,11,9.2927894063005
Guinea,GIN,2014,792,8778473614.54728,0.137086859237932,7,15,3.69655311664086
Guinea,GIN,2015,1427,8794202443.67366,0.239647424394764,7,15,3.82591056949435
Guinea,GIN,2016,1852,8595955581.21787,0.300714961186337,7,15,10.82062719659
Guinea,GIN,2017,2346,10324668266.5921,0.367881354656443,7,15,10.3000053427355
Guinea,GIN,2018,2630,11857030336.5252,0.398041092975437,6,15,6.35849192736715
Guinea,GIN,2019,3121,13442861443.7506,0.455858482597409,6,15,5.61691446889876
Greece,GRC,2011,2257,282995942006.557,0.310047063413348,11,11,-10.1493148298685
Greece,GRC,2012,3473,242029307133.408,0.481416131363256,11,11,-7.08669678638024
Greece,GRC,2013,4894,238907690051.13,0.685792918284285,5,14,-2.51599722189651
Greece,GRC,2014,5072,235458133124.608,0.718066566129797,5,13,0.475695947137041
Greece,GRC,2015,4746,195683527003.375,0.678740505891928,5,13,-0.196087629724133
Greece,GRC,2016,5750,193148146586.933,0.827089050736232,5,13,-0.487173294301954
Greece,GRC,2017,7733,199844406013.531,1.11658743848517,4,12.5,1.09214912017283
Greece,GRC,2018,9921,212049447242.111,1.43816019866644,4,12.5,1.66842863602514
Greece,GRC,2019,11980,205257014892.502,1.7414881495947,3,4,1.8843417847952
Grenada,GRD,2006,201,698700666.666667,3.00363125569719,6,20,-3.99532824427482
Grenada,GRD,2007,207,758683592.592593,3.05521526722064,6,19,6.12345094741467
Grenada,GRD,2008,186,825976037.037037,2.71176556349322,6,19,0.947542624907697
Grenada,GRD,2009,120,771275555.555555,1.72746379523796,6,19,-6.61328134799545
Grenada,GRD,2010,147,771013259.259259,2.08922556529896,6,14,-0.511262754149129
Grenada,GRD,2011,136,778655925.925926,1.91673478591764,6,14,0.764976824032317
Grenada,GRD,2012,123,799882259.259259,1.71507452905169,6,14,-1.15514373468322
Grenada,GRD,2013,164,842620111.111111,2.2623498089418,6,15,2.35141877347161
Grenada,GRD,2014,175,911500000,2.39263887559645,6,15,7.34150620608489
Grenada,GRD,2015,228,997007407.407407,3.09677419354839,6,15,6.44476782385664
Grenada,GRD,2016,228,1061640740.74074,3.07875121529653,6,15,3.74055260137807
Grenada,GRD,2017,273,1125681481.48148,3.67325520377821,6,15,4.43911640780637
Grenada,GRD,2018,247,1166511111.11111,3.31690547490835,6,15,4.3614219881501
Grenada,GRD,2019,257,1213485185.18519,3.44508639525999,6,12,0.675295896869784
Guatemala,GTM,2006,4830,29744368110.9094,0.676803017952936,14,37,5.35139778711536
Guatemala,GTM,2007,4945,33567868322.6252,0.672702350771628,14,36,6.33771869016203
Guatemala,GTM,2008,5490,38503862830.6878,0.72459119989927,14,36,3.29352400028485
Guatemala,GTM,2009,5112,37125943564.9873,0.654878595731222,14,36,0.476898106596394
Guatemala,GTM,2010,5049,40676432028.5934,0.6284222345221,14,36,2.88417542800377
Guatemala,GTM,2011,5088,46876114650.4996,0.61473679225074,14,36,4.16390688293349
Guatemala,GTM,2012,4182,49593961141.7484,0.491275628535008,14,36,2.97470856847661
Guatemala,GTM,2013,4540,52996540703.5943,0.519042099801964,9,26.5,3.69481919881751
Guatemala,GTM,2014,4708,57852399963.7878,0.524025360690396,9,26.5,4.44397758285268
Guatemala,GTM,2015,4936,62186186575.7433,0.535044086939028,9,26.5,4.09217081621244
Guatemala,GTM,2016,4878,66053725049.0138,0.51582443188992,9,26.5,2.67780255532826
Guatemala,GTM,2017,5675,71654134378.5299,0.585466926122224,9,26.5,3.07985149125689
Guatemala,GTM,2018,5497,73328024537.1848,0.553508916256326,6,15,3.40687339997949
Guatemala,GTM,2019,6404,77170421167.5134,0.630091451811779,6,15,4.00231505868798
Guyana,GUY,2006,116,2379818382.99241,0.259897385342684,8,42,5.12960934773
Guyana,GUY,2007,23,2730971150.01134,0.0508026823816298,8,37,7.19123624057457
Guyana,GUY,2008,30,3025187923.58617,0.0652459009262743,8,38,1.75522349592019
Guyana,GUY,2009,142,3165663152.73351,0.304178599964441,8,27,3.61150847218585
Guyana,GUY,2010,119,3432913073.24154,0.25138048020009,8,23,4.13844160137342
Guyana,GUY,2011,229,3691384317.52178,0.478240076518412,8,19,5.19625156051602
Guyana,GUY,2012,327,4063089191.87525,0.675484458693196,7,18,5.27633062046809
Guyana,GUY,2013,348,4167800259.20888,0.711547308694986,7,18,3.65350476800678
Guyana,GUY,2014,316,4127659492.02031,0.639939084279572,7,18,1.68602773214108
Guyana,GUY,2015,227,4279840193.7046,0.45559000913187,7,18,0.687521210092171
Guyana,GUY,2016,440,4482697336.56174,0.876680886164979,7,18,3.8079188370272
Guyana,GUY,2017,469,4748174334.14044,0.927651124059987,7,18,3.73437406053053
Guyana,GUY,2018,589,4787636237.24043,1.15724822483231,7,18,4.44101358934772
Guyana,GUY,2019,885,5173760191.84652,1.72983327143723,7,18,5.35262742597216
"Hong Kong SAR, China",HKG,2006,81974,193536265094.364,16.1852911176566,5,11,7.03260256742726
"Hong Kong SAR, China",HKG,2007,100761,211597405593.868,19.6058744656645,5,11,6.4648299654374
"Hong Kong SAR, China",HKG,2008,98645,219279678430.164,18.976436285093,5,11,2.12795656374081
"Hong Kong SAR, China",HKG,2009,109424,214046415026.187,20.9229630207509,3,6,-2.45905003940163
"Hong Kong SAR, China",HKG,2010,139530,228637697575.04,26.4418311929846,3,6,6.76767181619664
"Hong Kong SAR, China",HKG,2011,148329,248513617677.287,27.9243114840235,3,2.5,4.81469995348117
"Hong Kong SAR, China",HKG,2012,150165,262629441493.476,28.0029747507956,3,2.5,1.70031749232717
"Hong Kong SAR, China",HKG,2013,174031,275696879834.966,32.437460904911,3,2.5,3.1015254889484
"Hong Kong SAR, China",HKG,2014,167280,291459356985.337,31.1483264012418,3,2.5,2.76241961679324
"Hong Kong SAR, China",HKG,2015,139209,309383627028.561,25.924646468973,2,1.5,2.38783188301304
"Hong Kong SAR, China",HKG,2016,144883,320858250776.188,27.0333710053694,2,1.5,2.17542434971001
"Hong Kong SAR, China",HKG,2017,160229,341273289534.466,30.0157676023634,2,1.5,3.7961221639337
"Hong Kong SAR, China",HKG,2018,151739,361731070995.726,28.5927538919114,2,1.5,2.84693474269089
"Hong Kong SAR, China",HKG,2019,124741,363052489184.395,23.6775625479161,2,1.5,-1.67824646424685
Croatia,HRV,2006,9913,50915016294.105,3.42473917154685,9,25,4.88693807069566
Croatia,HRV,2007,10603,60641942979.2183,3.66267087915846,8,22.5,5.00111243007304
Croatia,HRV,2008,10156,70943300079.4666,3.51113253038706,8,22.5,2.00186402121545
Croatia,HRV,2009,7806,63324394633.9008,2.70401060265905,8,22.5,-7.19344475945697
Croatia,HRV,2010,7139,60672093864.787,2.48070322845856,8,20.5,-1.22377948198006
Croatia,HRV,2011,7116,63408294943.4855,2.49148672012369,8,20,-0.0866137790411159
Croatia,HRV,2012,7949,57369359295.2829,2.79818992419296,8,22.5,-2.33166164485877
Croatia,HRV,2013,14186,59032066091.7147,5.01307158592721,8,22.5,-0.397827665127963
Croatia,HRV,2014,12964,58423981441.1801,4.60633659088454,8,22.5,-0.429360585931065
Croatia,HRV,2015,12558,50242783066.1173,4.51184872264885,8,22.5,2.52229227745192
Croatia,HRV,2016,13502,52397494687.4863,4.90428792841236,8,22.5,3.55935948219432
Croatia,HRV,2017,14918,56323836169.7177,5.51864456939923,8,22.5,3.41246782244569
Croatia,HRV,2018,15585,62316840749.9705,5.86157873358307,8,22.5,2.80067619923238
Croatia,HRV,2019,14633,62327983579.5899,5.5739559545871,7,19.5,3.42100553041595
Haiti,HTI,2006,190,7518107786.51149,0.0351218747539158,13,202,1.76875060288195
Haiti,HTI,2007,201,9522763153.81366,0.0363613997510782,13,202,4.70652994008303
Haiti,HTI,2008,199,10485225353.1801,0.0352359632051553,13,224,2.6580323082747
Haiti,HTI,2009,301,11597014807.3496,0.052166413980183,13,224,5.89037894844316
